 1.76211594e-03  3.05085405e-01  1.76211594e-03  9.86836796e-02  1.76211594e-03  3.63891737e-01 
 1.77211594e-03  2.91615529e-01  1.77211594e-03  9.50591584e-02  1.77211594e-03  3.63990025e-01 
 1.78211594e-03  2.77316878e-01  1.78211594e-03  9.11913703e-02  1.78211594e-03  3.64206001e-01 
 1.79211594e-03  2.63212604e-01  1.79211594e-03  8.73696680e-02  1.79211594e-03  3.64542763e-01 
 1.80211594e-03  2.50310676e-01  1.80211594e-03  8.38797458e-02  1.80211594e-03  3.64994377e-01 
 1.81211594e-03  2.39537724e-01  1.81211594e-03  8.09848862e-02  1.81211594e-03  3.65546282e-01 
 1.82211594e-03  2.31678542e-01  1.82211594e-03  7.89087704e-02  1.82211594e-03  3.66176271e-01 
 1.83211594e-03  2.27325105e-01  1.83211594e-03  7.78209435e-02  1.83211594e-03  3.66855959e-01 
 1.84211594e-03  2.26838245e-01  1.84211594e-03  7.78258377e-02  1.84211594e-03  3.67552657e-01 
 1.85211594e-03  2.30324350e-01  1.85211594e-03  7.89560231e-02  1.85211594e-03  3.68231526e-01 
 1.86211594e-03  2.37626110e-01  1.86211594e-03  8.11694277e-02  1.86211594e-03  3.68857874e-01 
 1.87211594e-03  2.48339548e-01  1.87211594e-03  8.43539967e-02  1.87211594e-03  3.69399431e-01 
 1.88211594e-03  2.61835406e-01  1.88211594e-03  8.83335961e-02  1.88211594e-03  3.69828453e-01 
 1.89211594e-03  2.77295261e-01  1.89211594e-03  9.28781031e-02  1.89211594e-03  3.70123579e-01 
 1.90211594e-03  2.93771662e-01  1.90211594e-03  9.77203253e-02  1.90211594e-03  3.70271259e-01 
 1.91211594e-03  3.10247616e-01  1.91211594e-03  1.02572773e-01  1.91211594e-03  3.70266655e-01 
 1.92211594e-03  3.25703422e-01  1.92211594e-03  1.07146550e-01  1.92211594e-03  3.70113984e-01 
 1.93211594e-03  3.39184116e-01  1.93211594e-03  1.11170461e-01  1.93211594e-03  3.69826261e-01 
 1.94211594e-03  3.49863026e-01  1.94211594e-03  1.14409056e-01  1.94211594e-03  3.69424459e-01 
 1.95211594e-03  3.57097121e-01  1.95211594e-03  1.16678397e-01  1.95211594e-03  3.68936138e-01 
 1.96211594e-03  3.60470286e-01  1.96211594e-03  1.17858426e-01  1.96211594e-03  3.68393635e-01 
 1.97211594e-03  3.59821456e-01  1.97211594e-03  1.17901087e-01  1.97211594e-03  3.67831926e-01 
 1.98211594e-03  3.55255601e-01  1.98211594e-03  1.16833591e-01  1.98211594e-03  3.67286315e-01 
 1.99211594e-03  3.47136734e-01  1.99211594e-03  1.14756609e-01  1.99211594e-03  3.66790097e-01 
 2.00211594e-03  3.36063451e-01  2.00211594e-03  1.11837497e-01  2.00211594e-03  3.66372358e-01 
 2.01211594e-03  3.22828725e-01  2.01211594e-03  1.08299061e-01  2.01211594e-03  3.66056054e-01 
 2.02211594e-03  3.08366797e-01  2.02211594e-03  1.04404625e-01  2.02211594e-03  3.65856505e-01 
 2.03211594e-03  2.93690886e-01  2.03211594e-03  1.00440479e-01  2.03211594e-03  3.65780398e-01 
 2.04211594e-03  2.79825971e-01  2.04211594e-03  9.66968779e-02  2.04211594e-03  3.65825364e-01 
 2.05211594e-03  2.67741178e-01  2.05211594e-03  9.34488998e-02  2.05211594e-03  3.65980154e-01 
 2.06211594e-03  2.58286212e-01  2.06211594e-03  9.09383958e-02  2.06211594e-03  3.66225398e-01 
 2.07211594e-03  2.52135900e-01  2.07211594e-03  8.93582068e-02  2.07211594e-03  3.66534898e-01 
 2.08211594e-03  2.49746351e-01  2.08211594e-03  8.88396307e-02  2.08211594e-03  3.66877366e-01 
 2.09211594e-03  2.51325403e-01  2.09211594e-03  8.94439141e-02  2.09211594e-03  3.67218487e-01 
 2.10211594e-03  2.56819174e-01  2.10211594e-03  9.11582848e-02  2.10211594e-03  3.67523187e-01 
 2.11211594e-03  2.65915508e-01  2.11211594e-03  9.38967644e-02  2.11211594e-03  3.67757942e-01 
 2.12211594e-03  2.78064117e-01  2.12211594e-03  9.75057122e-02  2.12211594e-03  3.67892991e-01 
 2.13211594e-03  2.92512207e-01  2.13211594e-03  1.01773768e-01  2.13211594e-03  3.67904309e-01 
 2.14211594e-03  3.08353413e-01  2.14211594e-03  1.06445591e-01  2.14211594e-03  3.67775200e-01 
 2.15211594e-03  3.24587031e-01  2.15211594e-03  1.11238543e-01  2.15211594e-03  3.67497418e-01 
 2.16211594e-03  3.40183794e-01  2.16211594e-03  1.15861265e-01  2.16211594e-03  3.67071735e-01 
 2.17211594e-03  3.54153964e-01  2.17211594e-03  1.20032949e-01  2.17211594e-03  3.66507910e-01 
 2.18211594e-03  3.65613209e-01  2.18211594e-03  1.23502031e-01  2.18211594e-03  3.65824064e-01 
 2.19211594e-03  3.73841826e-01  2.19211594e-03  1.26063029e-01  2.19211594e-03  3.65045498e-01 
 2.20211594e-03  3.78333193e-01  2.20211594e-03  1.27570382e-01  2.20211594e-03  3.64203027e-01 
 2.21211594e-03  3.78828038e-01  2.21211594e-03  1.27948285e-01  2.21211594e-03  3.63330941e-01 
 2.22211594e-03  3.75332069e-01  2.22211594e-03  1.27195845e-01  2.22211594e-03  3.62464740e-01 
 2.23211594e-03  3.68115679e-01  2.23211594e-03  1.25387161e-01  2.23211594e-03  3.61638768e-01 
 2.24211594e-03  3.57695737e-01  2.24211594e-03  1.22666331e-01  2.24211594e-03  3.60883945e-01 
 2.25211594e-03  3.44800761e-01  2.25211594e-03  1.19237742e-01  2.25211594e-03  3.60225717e-01 
 2.26211594e-03  3.30321943e-01  2.26211594e-03  1.15352326e-01  2.26211594e-03  3.59682378e-01 
 2.27211594e-03  3.15253480e-01  2.27211594e-03  1.11290759e-01  2.27211594e-03  3.59263869e-01 
 2.28211594e-03  3.00626336e-01  2.28211594e-03  1.07344756e-01  2.28211594e-03  3.58971143e-01 
 2.29211594e-03  2.87439942e-01  2.29211594e-03  1.03797747e-01  2.29211594e-03  3.58796117e-01 
